,Player,FG-FGA,3P-3PA,FT-FTA,Off,Def,Tot,PF,TP,A,TO,Blk,Stl,Min,Date,Event
9,Jeremiah Aquino,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
10,Marquis Cook,2-11,0-1,1-2,3,4,7,2,5,1,3,1,1,28,07/08/2022,EYBL Session 4 (Kansas City)
11,Chris White,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
12,Tyler Bey,3-9,0-1,2-2,2,2,4,1,8,0,3,0,1,20,07/08/2022,EYBL Session 4 (Kansas City)
13,Michael Lewis,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
14,Jackson Shelstad,5-10,1-3,0-0,2,1,3,1,11,5,0,1,2,30,07/08/2022,EYBL Session 4 (Kansas City)
15,Jacob Barnabie,1-2,0-0,0-2,0,2,2,2,2,0,0,0,1,12,07/08/2022,EYBL Session 4 (Kansas City)
16,Devon Malcolm,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
17,Kristian Gonzalez,2-3,1-2,0-0,0,0,0,4,5,0,1,0,0,18,07/08/2022,EYBL Session 4 (Kansas City)
18,Jimmy Oladokun,4-7,0-0,1-4,3,5,8,2,9,0,0,1,1,22,07/08/2022,EYBL Session 4 (Kansas City)
19,Pasha Goodarzi,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
20,Sebastion Mack,4-11,2-5,7-9,0,3,3,1,17,5,1,1,2,31,07/08/2022,EYBL Session 4 (Kansas City)
0,Jalen Haralson,5-6,1-2,2-2,2,1,3,1,13,2,5,1,2,22,07/09/2022,EYBL Session 4 (Kansas City)
1,Trent Sisley,7-10,4-6,3-3,0,5,5,3,21,0,1,0,0,19,07/09/2022,EYBL Session 4 (Kansas City)
2,Christian Humphrey,0-2,0-1,2-2,0,0,0,0,2,1,0,0,0,12,07/09/2022,EYBL Session 4 (Kansas City)
3,Kanon Catchings,5-9,3-6,6-8,3,7,10,1,19,3,0,0,1,22,07/09/2022,EYBL Session 4 (Kansas City)
4,Lebron Gough,0-1,0-1,0-0,1,1,2,0,0,0,1,0,2,14,07/09/2022,EYBL Session 4 (Kansas City)
5,Ian Ioppolo,0-1,0-0,0-0,0,1,1,2,0,0,2,0,1,11,07/09/2022,EYBL Session 4 (Kansas City)
6,Jonas Nicholas,2-8,0-3,0-0,0,1,1,2,4,1,1,0,0,18,07/09/2022,EYBL Session 4 (Kansas City)
7,Micah Davis,5-9,1-3,0-0,3,2,5,0,11,8,1,0,1,23,07/09/2022,EYBL Session 4 (Kansas City)
8,Jesse McCullouch,1-4,0-3,0-0,1,4,5,2,2,1,1,3,0,23,07/09/2022,EYBL Session 4 (Kansas City)
9,Abdur-Rahman De,1-6,0-4,0-0,0,1,1,0,2,2,1,0,1,15,07/09/2022,EYBL Session 4 (Kansas City)
10,Daye Kaba,3-9,2-3,0-0,1,1,2,0,8,3,3,0,2,27,07/09/2022,EYBL Session 4 (Kansas City)
11,Jakai Sanders,1-3,0-1,0-0,0,0,0,2,2,0,0,0,1,4,07/09/2022,EYBL Session 4 (Kansas City)
12,Asad Pompey,0-0,0-0,0-0,0,1,1,2,0,2,0,0,2,21,07/09/2022,EYBL Session 4 (Kansas City)
13,Braylan Ritvo,0-6,0-4,0-0,1,3,4,3,0,1,0,0,1,15,07/09/2022,EYBL Session 4 (Kansas City)
14,Jack Nieradko,7-9,0-0,1-2,4,1,5,1,15,0,0,0,1,18,07/09/2022,EYBL Session 4 (Kansas City)
15,Qadir Martin,1-2,0-0,2-3,1,1,2,0,4,0,0,0,0,12,07/09/2022,EYBL Session 4 (Kansas City)
16,Jacob Hogarth,4-8,0-0,0-0,3,4,7,2,8,2,0,0,0,19,07/09/2022,EYBL Session 4 (Kansas City)
17,Christian Jeffrey,4-12,0-2,4-4,1,2,3,1,12,2,3,0,0,20,07/09/2022,EYBL Session 4 (Kansas City)
18,Jaden Zimmerman,0-4,0-4,0-0,0,0,0,2,0,2,1,0,0,12,07/09/2022,EYBL Session 4 (Kansas City)
0,Bryson Cokley,5-6,4-4,0-0,0,2,2,4,14,3,2,0,0,19,07/07/2022,EYBL Session 4 (Kansas City)
1,Kobe George,2-4,0-1,0-0,0,2,2,2,4,4,0,0,1,19,07/07/2022,EYBL Session 4 (Kansas City)
2,Bishop Boswell,2-6,1-4,1-1,0,3,3,2,6,9,1,0,0,27,07/07/2022,EYBL Session 4 (Kansas City)
3,Bobby Cannon,2-3,0-0,0-0,1,2,3,0,4,4,2,1,1,12,07/07/2022,EYBL Session 4 (Kansas City)
4,Drake Powell,6-13,1-3,4-5,1,5,6,2,17,4,1,1,1,30,07/07/2022,EYBL Session 4 (Kansas City)
5,Lewis Walker,6-10,0-1,3-4,0,2,2,3,15,0,1,0,0,25,07/07/2022,EYBL Session 4 (Kansas City)
6,Maurio Hanson,7-11,0-0,0-2,1,2,3,4,14,1,2,0,0,25,07/07/2022,EYBL Session 4 (Kansas City)
7,Jacob Lawton,0-1,0-1,0-0,0,0,0,1,0,0,0,0,0,2,07/07/2022,EYBL Session 4 (Kansas City)
8,Andrew Stefonowicz,3-5,2-4,4-4,0,2,2,1,12,3,2,1,1,31,07/07/2022,EYBL Session 4 (Kansas City)
9,Jaden Morgan,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,6,07/07/2022,EYBL Session 4 (Kansas City)
10,Jack Robison,5-9,2-5,0-0,1,9,10,3,12,4,2,0,0,30,07/07/2022,EYBL Session 4 (Kansas City)
11,Isaiah Johnson-Arigu,2-7,0-0,0-0,1,1,2,3,4,1,2,1,1,22,07/07/2022,EYBL Session 4 (Kansas City)
12,Randy McClendon,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,10,07/07/2022,EYBL Session 4 (Kansas City)
13,Daniel Freitag,6-16,0-5,18-18,4,5,9,1,30,7,0,1,0,29,07/07/2022,EYBL Session 4 (Kansas City)
14,Jackson McAndrew,5-12,5-11,2-2,1,5,6,3,17,1,0,0,0,24,07/07/2022,EYBL Session 4 (Kansas City)
15,Issac Snell,0-0,0-0,0-0,1,1,2,1,0,0,0,0,0,7,07/07/2022,EYBL Session 4 (Kansas City)
0,Kwame Evans,3-7,0-2,3-6,2,1,3,1,9,3,0,0,1,26,07/07/2022,EYBL Session 4 (Kansas City)
1,Shawn Simmons,3-6,0-0,1-2,3,1,4,1,7,1,5,0,1,17,07/07/2022,EYBL Session 4 (Kansas City)
2,Ralph Martino,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
3,Carlton Carrington,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
4,Connor Spratt,1-1,1-1,0-0,0,0,0,0,3,2,0,0,0,5,07/07/2022,EYBL Session 4 (Kansas City)
5,Tyson Commander,4-8,1-4,1-2,2,2,4,1,10,4,0,0,2,20,07/07/2022,EYBL Session 4 (Kansas City)
6,Marcus Banks,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
7,David Solomon,2-5,0-0,0-0,3,0,3,1,4,0,0,0,1,12,07/07/2022,EYBL Session 4 (Kansas City)
8,Jayden Harris,5-10,0-4,2-2,1,0,1,0,12,2,0,1,2,15,07/07/2022,EYBL Session 4 (Kansas City)
9,Delamortay Jones,4-8,2-3,1-4,0,0,0,2,11,5,0,0,0,23,07/07/2022,EYBL Session 4 (Kansas City)
10,Trentyn Flowers,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
11,Amani Hansberry,5-8,0-1,1-2,6,9,15,0,11,2,0,2,0,23,07/07/2022,EYBL Session 4 (Kansas City)
12,Raymond Watts,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
13,Jahnathan Lamothe,0-3,0-3,1-4,1,3,4,4,1,0,4,0,1,18,07/07/2022,EYBL Session 4 (Kansas City)
14,RaSheed Jones,0-2,0-2,0-0,0,2,2,3,0,0,1,0,1,20,07/07/2022,EYBL Session 4 (Kansas City)
15,Xavier Nesbitt,1-3,0-1,0-0,0,0,0,1,2,2,1,0,0,14,07/07/2022,EYBL Session 4 (Kansas City)
16,Joshua Gatate,1-3,0-0,0-0,2,1,3,1,2,0,0,0,0,11,07/07/2022,EYBL Session 4 (Kansas City)
17,Antonio Lisenbee,2-5,0-0,1-2,4,3,7,3,5,0,0,0,0,22,07/07/2022,EYBL Session 4 (Kansas City)
18,Ashton Williamson,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
19,Solomon Mosley,0-0,0-0,0-0,1,3,4,1,0,2,1,2,1,17,07/07/2022,EYBL Session 4 (Kansas City)
20,Jalen Hooks,0-0,0-0,0-0,0,0,0,0,0,0,1,0,1,4,07/07/2022,EYBL Session 4 (Kansas City)
21,Chinedum Okpukpara,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
22,Markus Burton,9-17,1-2,5-5,1,1,2,1,24,2,3,0,1,28,07/07/2022,EYBL Session 4 (Kansas City)
23,Payton Pitts,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
24,Donaven Younger,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
25,John Grudzinski,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
26,Darrin Ames,5-13,0-2,3-4,0,0,0,3,13,5,4,0,3,29,07/07/2022,EYBL Session 4 (Kansas City)
27,Austin Kulig,2-4,0-2,0-0,1,2,3,1,4,0,0,1,0,15,07/07/2022,EYBL Session 4 (Kansas City)
28,John Mccrear,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
0,Lance Gill,2-6,0-1,2-2,1,3,4,0,6,1,2,0,2,23,07/08/2022,EYBL Session 4 (Kansas City)
1,Xavier Tubbs-Matthews,2-9,0-3,2-2,0,2,2,2,6,1,1,0,0,22,07/08/2022,EYBL Session 4 (Kansas City)
2,Tajahri Cave,1-3,0-0,1-2,1,1,2,1,3,0,2,0,0,18,07/08/2022,EYBL Session 4 (Kansas City)
3,Ronald Horton,2-11,1-6,1-2,1,8,9,0,6,3,3,0,0,27,07/08/2022,EYBL Session 4 (Kansas City)
4,Ralph Martino,0-1,0-0,0-0,1,0,1,0,0,0,0,0,2,7,07/08/2022,EYBL Session 4 (Kansas City)
5,Jaiden Thompson,0-1,0-0,0-0,1,0,1,1,0,1,2,0,0,9,07/08/2022,EYBL Session 4 (Kansas City)
6,Donovan Rivers,0-4,0-0,0-0,0,0,0,1,0,0,0,0,1,5,07/08/2022,EYBL Session 4 (Kansas City)
7,Nicholas Dorn,2-11,1-5,2-4,1,2,3,2,7,1,1,1,0,19,07/08/2022,EYBL Session 4 (Kansas City)
8,Aaron Hall,1-7,0-0,2-2,3,0,3,1,4,1,1,0,0,19,07/08/2022,EYBL Session 4 (Kansas City)
9,Malachi Brown,0-1,0-0,0-0,0,0,0,2,0,0,0,0,0,9,07/08/2022,EYBL Session 4 (Kansas City)
10,Chase Dawson,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
11,Isaiah Sutherland,2-2,1-1,0-0,0,0,0,5,5,0,0,1,1,15,07/08/2022,EYBL Session 4 (Kansas City)
12,Jalen Braziel,2-5,2-2,0-0,1,2,3,1,6,1,0,0,0,12,07/08/2022,EYBL Session 4 (Kansas City)
13,Braden Baum,0-3,0-2,0-0,1,2,3,0,0,0,1,0,0,14,07/08/2022,EYBL Session 4 (Kansas City)
14,Trenton Walters,2-9,1-4,0-0,1,7,8,1,5,4,1,0,3,23,07/08/2022,EYBL Session 4 (Kansas City)
15,Kameron Burton,7-13,3-9,1-4,2,1,3,1,18,3,1,0,2,20,07/08/2022,EYBL Session 4 (Kansas City)
16,Michael High,4-10,1-4,1-2,1,6,7,4,10,1,3,0,0,16,07/08/2022,EYBL Session 4 (Kansas City)
17,Kendrick De,1-1,0-0,0-0,2,1,3,0,2,2,0,2,0,16,07/08/2022,EYBL Session 4 (Kansas City)
18,Christopher Loofe,3-4,0-0,3-4,5,5,10,2,9,0,1,5,1,18,07/08/2022,EYBL Session 4 (Kansas City)
19,Kaden Gumbs,3-5,1-2,0-0,1,1,2,0,7,4,1,0,1,20,07/08/2022,EYBL Session 4 (Kansas City)
20,Malik Presley,2-5,0-2,2-3,2,3,5,1,6,0,1,0,1,9,07/08/2022,EYBL Session 4 (Kansas City)
21,Robert Jones,7-14,5-11,0-0,4,3,7,2,19,4,1,0,2,23,07/08/2022,EYBL Session 4 (Kansas City)
0,Sterling Knox,6-13,2-6,0-0,1,1,2,3,14,1,2,0,0,20,07/08/2022,EYBL Session 4 (Kansas City)
1,Raydon Thorson,1-2,0-0,0-0,0,2,2,1,2,4,1,0,0,23,07/08/2022,EYBL Session 4 (Kansas City)
2,Karson Roberts,1-2,0-1,0-0,1,0,1,1,2,1,1,0,0,12,07/08/2022,EYBL Session 4 (Kansas City)
3,Ray Thomson,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
4,Keenan Bey,5-12,0-1,0-0,0,3,3,0,10,1,0,0,1,25,07/08/2022,EYBL Session 4 (Kansas City)
5,Latrell Barker,0-1,0-0,0-0,0,1,1,3,0,0,0,0,1,9,07/08/2022,EYBL Session 4 (Kansas City)
6,Cody Williams,7-16,0-3,3-5,0,1,1,2,17,1,2,1,2,28,07/08/2022,EYBL Session 4 (Kansas City)
7,Lyman Simmons,1-3,0-0,0-0,6,5,11,3,2,2,1,0,0,14,07/08/2022,EYBL Session 4 (Kansas City)
8,Trent Perry,3-7,0-2,1-2,0,1,1,4,7,0,1,0,2,18,07/08/2022,EYBL Session 4 (Kansas City)
9,Benjamin Egbo,0-5,0-1,4-6,1,1,2,1,4,1,1,0,5,14,07/08/2022,EYBL Session 4 (Kansas City)
10,Carl Parrish,6-10,1-3,0-0,0,5,5,0,13,8,3,0,2,29,07/08/2022,EYBL Session 4 (Kansas City)
11,Jaylen Carey,3-7,0-0,1-2,2,5,7,4,7,0,0,2,0,30,07/08/2022,EYBL Session 4 (Kansas City)
12,Justin Johnson,4-10,2-4,2-5,0,6,6,4,12,4,6,1,1,25,07/08/2022,EYBL Session 4 (Kansas City)
13,Marouf Moumine,4-4,0-0,8-8,2,5,7,1,16,1,2,0,1,29,07/08/2022,EYBL Session 4 (Kansas City)
14,Kjei Parker,1-4,0-3,0-0,0,0,0,1,2,0,0,0,2,15,07/08/2022,EYBL Session 4 (Kansas City)
15,Derrick Edouard,0-0,0-0,2-2,0,0,0,1,2,0,0,0,0,8,07/08/2022,EYBL Session 4 (Kansas City)
16,Nathaniel Sasser,4-5,2-2,0-0,0,0,0,1,10,0,0,0,0,12,07/08/2022,EYBL Session 4 (Kansas City)
17,Damerius Summers,3-4,0-0,0-1,0,2,2,0,6,0,0,1,0,10,07/08/2022,EYBL Session 4 (Kansas City)
18,Jessiah Pierre-Johnson,2-2,0-0,0-0,1,1,2,2,4,1,1,0,0,5,07/08/2022,EYBL Session 4 (Kansas City)
0,Abdur-Rahman De,0-1,0-1,0-0,0,1,1,0,0,2,0,0,0,6,07/07/2022,EYBL Session 4 (Kansas City)
1,Daye Kaba,5-9,2-3,3-4,1,2,3,3,15,3,2,0,1,26,07/07/2022,EYBL Session 4 (Kansas City)
2,Jakai Sanders,8-14,2-4,0-0,2,1,3,1,18,3,1,1,0,29,07/07/2022,EYBL Session 4 (Kansas City)
3,Asad Pompey,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,2,07/07/2022,EYBL Session 4 (Kansas City)
4,Braylan Ritvo,1-4,1-4,0-0,0,3,3,3,3,2,1,1,0,15,07/07/2022,EYBL Session 4 (Kansas City)
5,Jack Nieradko,2-4,0-0,1-2,2,5,7,2,5,3,1,1,0,17,07/07/2022,EYBL Session 4 (Kansas City)
6,Qadir Martin,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,6,07/07/2022,EYBL Session 4 (Kansas City)
7,Jacob Hogarth,4-6,0-0,0-2,0,4,4,1,8,1,0,0,1,21,07/07/2022,EYBL Session 4 (Kansas City)
8,Christian Jeffrey,6-15,0-3,1-2,4,6,10,1,13,4,2,0,1,28,07/07/2022,EYBL Session 4 (Kansas City)
9,Jaden Zimmerman,0-3,0-2,0-0,0,0,0,2,0,1,0,0,1,10,07/07/2022,EYBL Session 4 (Kansas City)
10,Cameron Patterson,4-7,2-3,0-0,1,2,3,2,10,3,1,0,0,24,07/07/2022,EYBL Session 4 (Kansas City)
11,Jalen Shelley,2-9,0-3,6-8,1,1,2,3,10,7,5,1,0,29,07/07/2022,EYBL Session 4 (Kansas City)
12,Kalon Hargrove,1-1,0-0,2-4,1,1,2,2,4,3,0,0,2,11,07/07/2022,EYBL Session 4 (Kansas City)
13,Sargi Washington,1-4,1-3,0-1,1,1,2,0,3,3,0,1,0,13,07/07/2022,EYBL Session 4 (Kansas City)
14,Ethan Wilkerson,8-13,1-2,0-0,3,9,12,1,17,0,2,2,0,31,07/07/2022,EYBL Session 4 (Kansas City)
15,Cameron Jackson,1-3,0-0,0-4,3,3,6,2,2,1,0,1,0,17,07/07/2022,EYBL Session 4 (Kansas City)
16,Kellen Robinson,4-8,0-0,0-0,0,2,2,1,8,0,0,0,2,21,07/07/2022,EYBL Session 4 (Kansas City)
17,Klairus Amir,1-6,1-5,0-0,1,3,4,2,3,0,0,0,1,14,07/07/2022,EYBL Session 4 (Kansas City)
0,Boston Walker,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
1,Dallas Washington,1-7,1-5,0-0,0,3,3,1,3,1,0,0,0,20,07/07/2022,EYBL Session 4 (Kansas City)
2,Jayden Wade,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
3,Robert Hutchison,0-1,0-0,0-0,0,0,0,2,0,0,1,0,0,7,07/07/2022,EYBL Session 4 (Kansas City)
4,Jalen Atkins,3-11,0-4,2-2,0,3,3,0,8,4,3,0,1,23,07/07/2022,EYBL Session 4 (Kansas City)
5,Jason Mandaquit,2-5,1-2,0-0,1,4,5,4,5,3,4,2,0,27,07/07/2022,EYBL Session 4 (Kansas City)
6,Winters Grady,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
7,Isaac Carr,5-9,4-6,0-0,1,2,3,1,14,1,1,0,1,27,07/07/2022,EYBL Session 4 (Kansas City)
8,Katrelle Harmon,7-10,3-4,1-3,1,0,1,2,18,5,5,1,1,29,07/07/2022,EYBL Session 4 (Kansas City)
9,Nate Bunn,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
10,Player,2-4,0-0,0-0,3,2,5,2,4,0,0,0,1,23,07/07/2022,EYBL Session 4 (Kansas City)
11,Avian Webb,7-10,0-2,0-0,1,2,3,0,14,3,1,0,2,17,07/07/2022,EYBL Session 4 (Kansas City)
12,Charles Love,3-10,0-2,2-3,3,2,5,0,8,0,1,1,0,17,07/07/2022,EYBL Session 4 (Kansas City)
13,Terron Garrett,1-6,1-4,0-0,2,1,3,0,3,1,0,0,1,16,07/07/2022,EYBL Session 4 (Kansas City)
14,Jaylen Lockhart,2-7,1-4,0-0,0,2,2,3,5,2,1,0,2,15,07/07/2022,EYBL Session 4 (Kansas City)
15,Xavier Wilson,3-7,0-0,1-3,3,1,4,0,7,3,2,0,1,17,07/07/2022,EYBL Session 4 (Kansas City)
16,Damario Adams,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
17,Carter Kaifes,1-1,0-0,0-0,5,3,8,1,2,1,2,0,0,13,07/07/2022,EYBL Session 4 (Kansas City)
18,Amare Bynum,2-3,1-2,0-0,0,3,3,0,5,2,0,0,0,14,07/07/2022,EYBL Session 4 (Kansas City)
19,Brock Wilson-Camp,3-6,1-1,0-2,2,1,3,1,7,2,0,0,0,7,07/07/2022,EYBL Session 4 (Kansas City)
20,exavier Wilson,3-6,0-1,0-0,0,1,1,0,6,0,2,0,0,14,07/07/2022,EYBL Session 4 (Kansas City)
21,Isaiah Sealy,3-5,1-3,2-2,0,2,2,2,9,2,0,1,1,13,07/07/2022,EYBL Session 4 (Kansas City)
22,Caleb Estes,1-1,1-1,0-0,0,2,2,0,3,2,0,0,1,12,07/07/2022,EYBL Session 4 (Kansas City)
23,Courtland Muldrew,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
0,Jeremiah Quigley,3-3,0-0,0-0,0,2,2,1,6,3,3,0,1,16,07/08/2022,EYBL Session 4 (Kansas City)
1,Donavan Freeman,4-7,0-1,0-0,2,4,6,2,8,2,3,0,0,16,07/08/2022,EYBL Session 4 (Kansas City)
2,Darren Harris,7-13,5-11,1-2,1,1,2,1,20,1,1,0,0,17,07/08/2022,EYBL Session 4 (Kansas City)
3,Isaiah Abraham,8-9,0-0,0-0,2,0,2,1,16,3,0,0,0,14,07/08/2022,EYBL Session 4 (Kansas City)
4,Jaden Winston,2-2,0-0,0-0,0,0,0,2,4,2,1,0,0,10,07/08/2022,EYBL Session 4 (Kansas City)
5,"Batties, Thoma",II,4-5,2-2,0-0,0,6,6,1,10,2,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
6,Patrick Ngongba,0-1,0-0,0-0,1,2,3,0,0,3,1,0,0,16,07/08/2022,EYBL Session 4 (Kansas City)
7,Austin Ball,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
8,Malik Mack,3-5,3-3,0-0,0,2,2,1,9,5,0,0,1,15,07/08/2022,EYBL Session 4 (Kansas City)
9,Patrick OBrien,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
10,Bryce Lindsay,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
11,Jacoi Hutchinson,2-5,0-0,0-0,1,1,2,1,4,4,1,0,0,22,07/08/2022,EYBL Session 4 (Kansas City)
12,Andre Skelin,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
13,DeShawn Harris-Smith,4-6,2-2,0-0,1,6,7,1,10,5,2,0,2,21,07/08/2022,EYBL Session 4 (Kansas City)
14,JB Frankel,1-4,1-3,0-0,0,1,1,2,3,1,0,0,1,25,07/08/2022,EYBL Session 4 (Kansas City)
15,Reid Ducharme,4-14,2-9,5-6,0,2,2,1,15,0,2,1,3,25,07/08/2022,EYBL Session 4 (Kansas City)
16,William Franks,4-6,2-4,0-0,0,1,1,0,10,1,1,0,0,16,07/08/2022,EYBL Session 4 (Kansas City)
17,Darin Smith,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
18,Jason James,0-1,0-0,0-0,1,1,2,0,0,3,0,0,0,15,07/08/2022,EYBL Session 4 (Kansas City)
19,Joseph Thomas,1-2,0-0,0-0,0,0,0,0,2,1,0,0,0,3,07/08/2022,EYBL Session 4 (Kansas City)
20,K Davila-Diaz,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
21,Caleb Middleton,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,3,07/08/2022,EYBL Session 4 (Kansas City)
22,Thomas Power,2-9,0-3,0-0,2,1,3,1,4,0,3,0,0,27,07/08/2022,EYBL Session 4 (Kansas City)
23,Toriyan Johnson,1-1,0-0,0-0,1,2,3,0,2,1,0,0,0,8,07/08/2022,EYBL Session 4 (Kansas City)
24,Declan Ryan,1-1,1-1,0-0,0,0,0,1,3,0,0,0,1,15,07/08/2022,EYBL Session 4 (Kansas City)
25,Christopher Norman,6-11,1-4,3-3,0,2,2,2,16,4,3,0,2,22,07/08/2022,EYBL Session 4 (Kansas City)
26,James Jones,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
27,Gytis Auruskevicius,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/08/2022,EYBL Session 4 (Kansas City)
0,Darius Adams,3-6,0-3,6-7,0,2,2,3,12,3,1,0,0,24,07/07/2022,EYBL Session 4 (Kansas City)
1,Connor Sprattley,1-1,0-0,0-0,1,2,3,2,2,0,0,0,0,10,07/07/2022,EYBL Session 4 (Kansas City)
2,Dean Hogans,4-6,4-5,0-0,0,0,0,2,12,0,0,0,0,19,07/07/2022,EYBL Session 4 (Kansas City)
3,David Munro,1-1,0-0,0-0,1,1,2,1,2,0,0,0,0,7,07/07/2022,EYBL Session 4 (Kansas City)
4,Anthony Reyes,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
5,Chase Coleman,3-4,2-3,0-0,0,1,1,3,8,0,1,0,0,10,07/07/2022,EYBL Session 4 (Kansas City)
6,Quadri Bashiru,2-2,0-0,1-4,1,0,1,3,5,0,0,3,0,14,07/07/2022,EYBL Session 4 (Kansas City)
7,Mekhi Ragland,3-4,0-0,1-2,1,2,3,1,7,0,0,0,0,14,07/07/2022,EYBL Session 4 (Kansas City)
8,Warren Keel,4-9,1-3,2-2,0,2,2,2,11,0,0,0,0,21,07/07/2022,EYBL Session 4 (Kansas City)
9,Omari Moore,2-5,0-2,2-2,0,3,3,0,6,1,0,0,0,20,07/07/2022,EYBL Session 4 (Kansas City)
10,Jasper Johnson,6-7,2-2,4-4,1,0,1,0,18,1,1,1,1,21,07/07/2022,EYBL Session 4 (Kansas City)
11,Tyler Lucas,0-1,0-0,2-2,0,0,0,1,2,0,0,0,0,7,07/07/2022,EYBL Session 4 (Kansas City)
12,Myles Sidney,2-2,0-0,1-4,0,1,1,0,5,1,0,2,0,10,07/07/2022,EYBL Session 4 (Kansas City)
13,Damion Cox,7-8,1-2,0-1,0,1,1,2,15,1,0,0,0,22,07/07/2022,EYBL Session 4 (Kansas City)
14,Jayden Jones,6-7,0-1,1-1,0,1,1,0,13,1,0,0,0,20,07/07/2022,EYBL Session 4 (Kansas City)
15,Rhett Broussard,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
16,Samuel Mbingazo,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,07/07/2022,EYBL Session 4 (Kansas City)
17,Joakim Dodson,1-3,0-2,4-6,0,3,3,1,6,0,0,0,0,16,07/07/2022,EYBL Session 4 (Kansas City)
18,Tyler Jones,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,3,07/07/2022,EYBL Session 4 (Kansas City)
19,Austin Sperry,0-1,0-0,1-2,0,0,0,2,1,0,0,0,0,10,07/07/2022,EYBL Session 4 (Kansas City)
20,Kylan Neville,0-0,0-0,0-0,0,0,0,2,0,0,0,0,0,7,07/07/2022,EYBL Session 4 (Kansas City)
