Player,FG%,FGA,3P%,3PA,FT%,ORB,DRB,AST,STL,BLK,TOV,PTS,Hierarchical
Sindarius Thornwell,0.347,0.004201680672268911,0.2,0.015151515151515154,0.735,0.018518518518518517,0.05405405405405406,0.028037383177570093,0.09090909090909091,0.037037037037037035,0.06,0.005665722379603397,1
Anthony Tolliver,0.382,0.13865546218487393,0.377,0.25,0.783,0.037037037037037035,0.22522522522522523,0.06542056074766354,0.13636363636363635,0.1111111111111111,0.12,0.11898016997167138,1
Karl-Anthony Towns,0.518,0.689075630252101,0.4,0.34848484848484845,0.836,0.6296296296296295,0.8108108108108109,0.31775700934579443,0.40909090909090906,0.5925925925925926,0.62,0.66855524079320094,5
Gary Trent,0.32,0.10924369747899158,0.238,0.10606060606060606,0.429,0.018518518518518517,0.06306306306306306,0.028037383177570093,0.045454545454545456,0.037037037037037035,0.06,0.053824362606232294,2
Allonzo Trier,0.448,0.3109243697478991,0.394,0.15909090909090912,0.803,0.09259259259259259,0.23423423423423426,0.17757009345794392,0.18181818181818182,0.07407407407407407,0.36,0.2861189801699716,1
P.J. Tucker,0.396,0.23949579831932774,0.377,0.3560606060606061,0.695,0.27777777777777773,0.39639639639639646,0.11214953271028037,0.7272727272727273,0.18518518518518517,0.16,0.18413597733711046,6
Evan Turner,0.46,0.22689075630252098,0.212,0.05303030303030303,0.708,0.09259259259259259,0.3603603603603604,0.36448598130841126,0.22727272727272727,0.07407407407407407,0.32,0.16997167138810196,1
Myles Turner,0.487,0.411764705882353,0.388,0.196969696969697,0.736,0.25925925925925924,0.5225225225225225,0.14953271028037385,0.36363636363636365,1,0.27999999999999997,0.35410764872521244,4
Jonas Valančiūnas,0.559,0.4327731092436975,0.292,0.07575757575757576,0.795,0.40740740740740744,0.5765765765765766,0.1308411214953271,0.18181818181818182,0.40740740740740744,0.36,0.41926345609065147,4
Jarred Vanderbilt,0.474,0.016806722689075636,0,0.007575757575757577,0.6,0.07407407407407407,0.08108108108108109,0.01869158878504673,0.18181818181818182,0.037037037037037035,0.1,0.016997167138810193,1
Fred VanVleet,0.41,0.365546218487395,0.378,0.34848484848484845,0.843,0.05555555555555555,0.2072072072072072,0.4485981308411215,0.40909090909090906,0.1111111111111111,0.26,0.2889518413597733,6
Noah Vonleh,0.47,0.24369747899159663,0.336,0.15151515151515152,0.712,0.31481481481481477,0.5495495495495495,0.17757009345794392,0.3181818181818181,0.2962962962962963,0.26,0.21529745042492918,4
Nikola Vučević,0.518,0.6806722689075629,0.364,0.2196969696969697,0.789,0.5185185185185185,0.8288288288288288,0.35514018691588783,0.45454545454545453,0.40740740740740744,0.4,0.5665722379603398,5
Dwyane Wade,0.433,0.5294117647058824,0.33,0.27272727272727276,0.708,0.18518518518518517,0.2702702702702703,0.39252336448598135,0.36363636363636365,0.18518518518518517,0.45999999999999996,0.4022662889518413,6
Moritz Wagner,0.415,0.13865546218487393,0.286,0.13636363636363638,0.811,0.07407407407407407,0.14414414414414414,0.056074766355140186,0.13636363636363635,0.1111111111111111,0.18,0.11331444759206798,1
Dion Waiters,0.414,0.4285714285714286,0.377,0.5,0.5,0.037037037037037035,0.22522522522522523,0.2616822429906542,0.3181818181818181,0.07407407407407407,0.3,0.3172804532577903,6
Kemba Walker,0.434,0.8319327731092437,0.356,0.6742424242424243,0.844,0.1111111111111111,0.34234234234234234,0.5514018691588786,0.5454545454545454,0.14814814814814814,0.52,0.7025495750708215,7
Lonnie Walker,0.348,0.08403361344537814,0.385,0.060606060606060615,0.8,0,0.0900900900900901,0.04672897196261683,0.18181818181818182,0.07407407407407407,0.04,0.05099150141643059,1
John Wall,0.444,0.6974789915966387,0.302,0.40151515151515155,0.697,0.09259259259259259,0.2882882882882883,0.8130841121495327,0.6818181818181818,0.3333333333333333,0.76,0.5637393767705381,7
Tyrone Wallace,0.424,0.1176470588235294,0.211,0.022727272727272728,0.526,0.05555555555555555,0.11711711711711713,0.06542056074766354,0.13636363636363635,0.037037037037037035,0.12,0.07648725212464588,2
Taurean Waller-Prince,0.441,0.4243697478991597,0.39,0.4318181818181819,0.819,0.07407407407407407,0.2882882882882883,0.19626168224299068,0.45454545454545453,0.1111111111111111,0.36,0.3597733711048158,6
Brad Wanamaker,0.476,0.09243697478991597,0.41,0.08333333333333334,0.857,0.018518518518518517,0.09909909909909911,0.14953271028037385,0.13636363636363635,0.037037037037037035,0.1,0.08781869688385267,1
T.J. Warren,0.486,0.5672268907563025,0.428,0.31818181818181823,0.815,0.12962962962962962,0.2972972972972973,0.14018691588785048,0.5454545454545454,0.25925925925925924,0.24,0.4872521246458923,6
Julian Washburn,0.333,0.08403361344537814,0.208,0.0984848484848485,0.75,0.07407407407407407,0.16216216216216217,0.07476635514018692,0.3181818181818181,0.037037037037037035,0.08,0.039660056657223795,1
Yuta Watanabe,0.294,0.1134453781512605,0.125,0.08333333333333334,0.7,0.05555555555555555,0.16216216216216217,0.04672897196261683,0.13636363636363635,0.037037037037037035,0.08,0.05099150141643059,2
Thomas Welsh,0.538,0.021008403361344536,0.429,0.045454545454545456,0.5,0,0.036036036036036036,0.04672897196261683,0,0,0.02,0.022662889518413595,2
Russell Westbrook,0.428,0.819327731092437,0.29,0.42424242424242425,0.656,0.27777777777777773,0.8648648648648649,1,0.8636363636363635,0.18518518518518517,0.9,0.6260623229461755,8
Derrick White,0.479,0.3109243697478991,0.338,0.15909090909090912,0.772,0.09259259259259259,0.2882882882882883,0.36448598130841126,0.45454545454545453,0.25925925925925924,0.27999999999999997,0.2577903682719546,1
Hassan Whiteside,0.571,0.365546218487395,0.125,0.015151515151515154,0.449,0.6666666666666666,0.7027027027027027,0.07476635514018692,0.2727272727272727,0.7037037037037036,0.26,0.32577903682719545,4
Andrew Wiggins,0.412,0.6680672268907564,0.339,0.36363636363636365,0.699,0.20370370370370372,0.33333333333333337,0.23364485981308414,0.45454545454545453,0.25925925925925924,0.38,0.490084985835694,6
Alan Williams,0.615,0.07983193277310925,0,0.015151515151515154,0.5,0.14814814814814814,0.2702702702702703,0.056074766355140186,0.09090909090909091,0,0.04,0.07932011331444758,1
C.J. Williams,0.486,0.06722689075630252,0.313,0.08333333333333334,0,0.018518518518518517,0.04504504504504505,0.07476635514018692,0.18181818181818182,0,0.06,0.05099150141643059,2
Johnathan Williams,0.591,0.16386554621848737,0,0.007575757575757577,0.563,0.37037037037037035,0.1891891891891892,0.04672897196261683,0.13636363636363635,0.1111111111111111,0.13999999999999999,0.16147308781869688,1
Kenrich Williams,0.384,0.22689075630252098,0.333,0.25757575757575757,0.684,0.2222222222222222,0.32432432432432434,0.16822429906542058,0.45454545454545453,0.14814814814814814,0.16,0.15014164305949007,1
Lou Williams,0.425,0.6092436974789915,0.361,0.29545454545454547,0.876,0.09259259259259259,0.21621621621621623,0.5046728971962617,0.36363636363636365,0.037037037037037035,0.48,0.5439093484419263,6
Marvin Williams,0.422,0.3361344537815126,0.366,0.38636363636363635,0.767,0.18518518518518517,0.39639639639639646,0.11214953271028037,0.40909090909090906,0.2962962962962963,0.12,0.263456090651558,6
Troy Williams,0.449,0.1680672268907563,0.318,0.15909090909090912,0.6,0.1111111111111111,0.19819819819819823,0.04672897196261683,0.22727272727272727,0.14814814814814814,0.08,0.12747875354107646,1
D.J. Wilson,0.414,0.18907563025210083,0.362,0.196969696969697,0.553,0.16666666666666666,0.33333333333333337,0.10280373831775702,0.18181818181818182,0.14814814814814814,0.13999999999999999,0.14164305949008496,1
Justise Winslow,0.433,0.44537815126050423,0.375,0.29545454545454547,0.628,0.18518518518518517,0.39639639639639646,0.40186915887850466,0.5,0.1111111111111111,0.44000000000000006,0.33427762039660047,6
Christian Wood,0.521,0.20588235294117643,0.346,0.09090909090909091,0.732,0.14814814814814814,0.2792792792792793,0.03738317757009346,0.13636363636363635,0.18518518518518517,0.16,0.20963172804532573,1
Delon Wright,0.434,0.2815126050420168,0.298,0.16666666666666669,0.793,0.16666666666666666,0.23423423423423426,0.308411214953271,0.5454545454545454,0.14814814814814814,0.2,0.22379603399433423,1
Guerschon Yabusele,0.455,0.050420168067226885,0.321,0.05303030303030303,0.682,0.1111111111111111,0.06306306306306306,0.03738317757009346,0.09090909090909091,0.07407407407407407,0.08,0.04249291784702548,2
Thaddeus Young,0.527,0.4075630252100841,0.349,0.13636363636363638,0.644,0.4444444444444444,0.36936936936936937,0.23364485981308414,0.6818181818181818,0.14814814814814814,0.3,0.33427762039660047,4
Trae Young,0.418,0.6218487394957983,0.324,0.4545454545454546,0.829,0.14814814814814814,0.26126126126126126,0.7570093457943925,0.40909090909090906,0.07407407407407407,0.76,0.518413597733711,7
Cody Zeller,0.551,0.2647058823529412,0.273,0.030303030303030307,0.787,0.40740740740740744,0.4144144144144144,0.19626168224299068,0.36363636363636365,0.2962962962962963,0.26,0.263456090651558,4
Tyler Zeller,0.533,0.18067226890756302,0,0.015151515151515154,0.778,0.3333333333333333,0.19819819819819823,0.06542056074766354,0.09090909090909091,0.18518518518518517,0.13999999999999999,0.19546742209631726,1
